updated_type,updated_subtype,longitude,latitude,hour,count
ACCIDENT,Major,-87.73,41.87,22:00,3
ACCIDENT,Major,-87.73,41.87,23:00,3
ACCIDENT,Major,-87.73,41.9,22:00,1
ACCIDENT,Major,-87.73,41.91,13:00,1
ACCIDENT,Major,-87.73,41.91,19:00,1
ACCIDENT,Major,-87.73,41.94,11:00,2
ACCIDENT,Major,-87.73,41.95,02:00,2
ACCIDENT,Major,-87.73,41.95,03:00,1
ACCIDENT,Major,-87.73,41.95,04:00,1
ACCIDENT,Major,-87.73,41.95,05:00,4
ACCIDENT,Major,-87.73,41.95,08:00,2
ACCIDENT,Major,-87.73,41.95,09:00,2
ACCIDENT,Major,-87.73,41.95,11:00,2
ACCIDENT,Major,-87.73,41.95,12:00,2
ACCIDENT,Major,-87.73,41.95,13:00,1
ACCIDENT,Major,-87.73,41.95,14:00,7
ACCIDENT,Major,-87.73,41.95,17:00,1
ACCIDENT,Major,-87.73,41.95,18:00,5
ACCIDENT,Major,-87.73,41.95,20:00,2
ACCIDENT,Major,-87.73,41.95,21:00,3
ACCIDENT,Major,-87.73,41.95,22:00,1
ACCIDENT,Major,-87.73,41.95,23:00,1
ACCIDENT,Major,-87.73,41.96,04:00,1
ACCIDENT,Major,-87.73,41.96,10:00,1
ACCIDENT,Major,-87.73,41.96,12:00,1
ACCIDENT,Major,-87.73,41.96,14:00,1
ACCIDENT,Major,-87.73,41.96,16:00,1
ACCIDENT,Major,-87.73,41.96,19:00,2
ACCIDENT,Major,-87.73,41.96,22:00,1
ACCIDENT,Major,-87.73,41.96,23:00,1
ACCIDENT,Major,-87.73,41.97,12:00,1
ACCIDENT,Major,-87.73,41.98,03:00,1
ACCIDENT,Major,-87.73,41.99,01:00,1
ACCIDENT,Major,-87.73,41.99,18:00,1
ACCIDENT,Major,-87.73,41.99,19:00,1
ACCIDENT,Major,-87.72,41.74,10:00,1
ACCIDENT,Major,-87.72,41.74,21:00,1
ACCIDENT,Major,-87.72,41.75,10:00,1
ACCIDENT,Major,-87.72,41.77,23:00,1
ACCIDENT,Major,-87.72,41.78,13:00,1
ACCIDENT,Major,-87.72,41.78,23:00,1
ACCIDENT,Major,-87.72,41.79,18:00,1
ACCIDENT,Major,-87.72,41.8,00:00,1
ACCIDENT,Major,-87.72,41.8,13:00,2
ACCIDENT,Major,-87.72,41.8,21:00,1
ACCIDENT,Major,-87.72,41.81,13:00,1
ACCIDENT,Major,-87.72,41.81,20:00,1
ACCIDENT,Major,-87.72,41.82,01:00,2
ACCIDENT,Major,-87.72,41.82,02:00,1
ACCIDENT,Major,-87.72,41.82,03:00,2
ACCIDENT,Major,-87.72,41.82,04:00,1
ACCIDENT,Major,-87.72,41.82,09:00,2
ACCIDENT,Major,-87.72,41.82,10:00,1
ACCIDENT,Major,-87.72,41.82,11:00,4
ACCIDENT,Major,-87.72,41.82,12:00,2
ACCIDENT,Major,-87.72,41.82,13:00,2
ACCIDENT,Major,-87.72,41.82,14:00,3
ACCIDENT,Major,-87.72,41.82,15:00,4
ACCIDENT,Major,-87.72,41.82,17:00,1
ACCIDENT,Major,-87.72,41.82,18:00,3
ACCIDENT,Major,-87.72,41.82,19:00,11
ACCIDENT,Major,-87.72,41.82,20:00,4
ACCIDENT,Major,-87.72,41.82,21:00,4
ACCIDENT,Major,-87.72,41.82,22:00,2
ACCIDENT,Major,-87.72,41.82,23:00,3
ACCIDENT,Major,-87.72,41.83,01:00,1
ACCIDENT,Major,-87.72,41.83,02:00,1
ACCIDENT,Major,-87.72,41.83,04:00,1
ACCIDENT,Major,-87.72,41.83,07:00,1
ACCIDENT,Major,-87.72,41.83,09:00,1
ACCIDENT,Major,-87.72,41.83,14:00,1
ACCIDENT,Major,-87.72,41.83,19:00,1
ACCIDENT,Major,-87.72,41.83,20:00,4
ACCIDENT,Major,-87.72,41.83,21:00,1
ACCIDENT,Major,-87.72,41.84,00:00,1
ACCIDENT,Major,-87.72,41.84,03:00,1
ACCIDENT,Major,-87.72,41.84,04:00,1
ACCIDENT,Major,-87.72,41.85,15:00,1
ACCIDENT,Major,-87.72,41.85,21:00,1
ACCIDENT,Major,-87.72,41.85,23:00,1
ACCIDENT,Major,-87.72,41.87,00:00,1
ACCIDENT,Major,-87.72,41.87,01:00,6
ACCIDENT,Major,-87.72,41.87,02:00,2
ACCIDENT,Major,-87.72,41.87,03:00,2
ACCIDENT,Major,-87.72,41.87,04:00,1
ACCIDENT,Major,-87.72,41.87,05:00,1
ACCIDENT,Major,-87.72,41.87,06:00,4
ACCIDENT,Major,-87.72,41.87,07:00,1
ACCIDENT,Major,-87.72,41.87,10:00,2
ACCIDENT,Major,-87.72,41.87,11:00,2
ACCIDENT,Major,-87.72,41.87,12:00,5
ACCIDENT,Major,-87.72,41.87,13:00,7
ACCIDENT,Major,-87.72,41.87,14:00,5
ACCIDENT,Major,-87.72,41.87,15:00,7
ACCIDENT,Major,-87.72,41.87,16:00,2
ACCIDENT,Major,-87.72,41.87,17:00,7
ACCIDENT,Major,-87.72,41.87,18:00,10
ACCIDENT,Major,-87.72,41.87,19:00,11
ACCIDENT,Major,-87.72,41.87,20:00,8
ACCIDENT,Major,-87.72,41.87,21:00,8
ACCIDENT,Major,-87.72,41.87,22:00,6
ACCIDENT,Major,-87.72,41.87,23:00,5
ACCIDENT,Major,-87.72,41.88,04:00,1
ACCIDENT,Major,-87.72,41.88,20:00,1
ACCIDENT,Major,-87.72,41.89,22:00,1
ACCIDENT,Major,-87.72,41.9,05:00,1
ACCIDENT,Major,-87.72,41.9,14:00,1
ACCIDENT,Major,-87.72,41.9,21:00,1
ACCIDENT,Major,-87.72,41.92,22:00,1
ACCIDENT,Major,-87.72,41.94,00:00,1
ACCIDENT,Major,-87.72,41.94,01:00,1
ACCIDENT,Major,-87.72,41.94,11:00,2
ACCIDENT,Major,-87.72,41.94,16:00,1
ACCIDENT,Major,-87.72,41.94,19:00,1
ACCIDENT,Major,-87.72,41.94,21:00,1
ACCIDENT,Major,-87.72,41.94,22:00,1
ACCIDENT,Major,-87.72,41.95,00:00,2
ACCIDENT,Major,-87.72,41.95,01:00,4
ACCIDENT,Major,-87.72,41.95,02:00,1
ACCIDENT,Major,-87.72,41.95,04:00,4
ACCIDENT,Major,-87.72,41.95,05:00,1
ACCIDENT,Major,-87.72,41.95,06:00,3
ACCIDENT,Major,-87.72,41.95,07:00,4
ACCIDENT,Major,-87.72,41.95,10:00,2
ACCIDENT,Major,-87.72,41.95,12:00,1
ACCIDENT,Major,-87.72,41.95,13:00,4
ACCIDENT,Major,-87.72,41.95,14:00,3
ACCIDENT,Major,-87.72,41.95,15:00,2
ACCIDENT,Major,-87.72,41.95,17:00,5
ACCIDENT,Major,-87.72,41.95,18:00,3
ACCIDENT,Major,-87.72,41.95,19:00,1
ACCIDENT,Major,-87.72,41.95,20:00,2
ACCIDENT,Major,-87.72,41.95,21:00,8
ACCIDENT,Major,-87.72,41.95,22:00,1
ACCIDENT,Major,-87.72,41.95,23:00,4
ACCIDENT,Major,-87.72,41.96,01:00,1
ACCIDENT,Major,-87.72,41.96,02:00,1
ACCIDENT,Major,-87.72,41.96,17:00,1
ACCIDENT,Major,-87.72,41.97,17:00,1
ACCIDENT,Major,-87.72,41.98,03:00,1
ACCIDENT,Major,-87.72,41.98,22:00,1
ACCIDENT,Major,-87.72,41.99,00:00,1
ACCIDENT,Major,-87.71,41.74,06:00,1
ACCIDENT,Major,-87.71,41.81,07:00,1
ACCIDENT,Major,-87.71,41.81,11:00,2
ACCIDENT,Major,-87.71,41.81,19:00,1
ACCIDENT,Major,-87.71,41.81,20:00,2
ACCIDENT,Major,-87.71,41.83,01:00,5
ACCIDENT,Major,-87.71,41.83,03:00,1
ACCIDENT,Major,-87.71,41.83,04:00,2
ACCIDENT,Major,-87.71,41.83,07:00,1
ACCIDENT,Major,-87.71,41.83,08:00,2
ACCIDENT,Major,-87.71,41.83,10:00,1
ACCIDENT,Major,-87.71,41.83,11:00,2
ACCIDENT,Major,-87.71,41.83,13:00,1
ACCIDENT,Major,-87.71,41.83,15:00,1
ACCIDENT,Major,-87.71,41.83,16:00,1
ACCIDENT,Major,-87.71,41.83,17:00,1
ACCIDENT,Major,-87.71,41.83,18:00,3
ACCIDENT,Major,-87.71,41.83,19:00,2
ACCIDENT,Major,-87.71,41.83,20:00,3
ACCIDENT,Major,-87.71,41.83,21:00,4
ACCIDENT,Major,-87.71,41.83,22:00,3
ACCIDENT,Major,-87.71,41.83,23:00,4
ACCIDENT,Major,-87.71,41.84,04:00,1
ACCIDENT,Major,-87.71,41.85,22:00,1
ACCIDENT,Major,-87.71,41.86,22:00,1
ACCIDENT,Major,-87.71,41.87,01:00,4
ACCIDENT,Major,-87.71,41.87,02:00,2
ACCIDENT,Major,-87.71,41.87,03:00,1
ACCIDENT,Major,-87.71,41.87,04:00,2
ACCIDENT,Major,-87.71,41.87,05:00,2
ACCIDENT,Major,-87.71,41.87,07:00,2
ACCIDENT,Major,-87.71,41.87,11:00,1
ACCIDENT,Major,-87.71,41.87,12:00,2
ACCIDENT,Major,-87.71,41.87,14:00,1
ACCIDENT,Major,-87.71,41.87,15:00,1
ACCIDENT,Major,-87.71,41.87,16:00,3
ACCIDENT,Major,-87.71,41.87,17:00,2
ACCIDENT,Major,-87.71,41.87,18:00,2
ACCIDENT,Major,-87.71,41.87,19:00,6
ACCIDENT,Major,-87.71,41.87,20:00,9
ACCIDENT,Major,-87.71,41.87,21:00,3
ACCIDENT,Major,-87.71,41.87,22:00,1
ACCIDENT,Major,-87.71,41.87,23:00,4
ACCIDENT,Major,-87.71,41.88,20:00,2
ACCIDENT,Major,-87.71,41.9,00:00,1
ACCIDENT,Major,-87.71,41.92,22:00,1
ACCIDENT,Major,-87.71,41.93,01:00,1
ACCIDENT,Major,-87.71,41.93,15:00,1
ACCIDENT,Major,-87.71,41.94,00:00,1
ACCIDENT,Major,-87.71,41.94,01:00,4
ACCIDENT,Major,-87.71,41.94,03:00,4
ACCIDENT,Major,-87.71,41.94,04:00,3
ACCIDENT,Major,-87.71,41.94,05:00,2
ACCIDENT,Major,-87.71,41.94,06:00,1
ACCIDENT,Major,-87.71,41.94,07:00,3
ACCIDENT,Major,-87.71,41.94,09:00,1
ACCIDENT,Major,-87.71,41.94,10:00,4
ACCIDENT,Major,-87.71,41.94,11:00,2
ACCIDENT,Major,-87.71,41.94,12:00,2
ACCIDENT,Major,-87.71,41.94,13:00,6
ACCIDENT,Major,-87.71,41.94,14:00,7
ACCIDENT,Major,-87.71,41.94,15:00,3
ACCIDENT,Major,-87.71,41.94,16:00,1
ACCIDENT,Major,-87.71,41.94,17:00,1
ACCIDENT,Major,-87.71,41.94,18:00,4
ACCIDENT,Major,-87.71,41.94,19:00,2
ACCIDENT,Major,-87.71,41.94,20:00,1
ACCIDENT,Major,-87.71,41.94,21:00,4
ACCIDENT,Major,-87.71,41.94,22:00,3
ACCIDENT,Major,-87.71,41.94,23:00,3
ACCIDENT,Major,-87.71,41.95,08:00,1
ACCIDENT,Major,-87.71,41.95,20:00,1
ACCIDENT,Major,-87.71,41.95,22:00,2
ACCIDENT,Major,-87.71,41.96,02:00,1
ACCIDENT,Major,-87.71,41.96,13:00,1
ACCIDENT,Major,-87.71,41.97,02:00,1
ACCIDENT,Major,-87.71,41.98,18:00,1
ACCIDENT,Major,-87.71,41.99,00:00,1
ACCIDENT,Major,-87.71,41.99,14:00,1
ACCIDENT,Major,-87.71,41.99,19:00,2
ACCIDENT,Major,-87.71,41.99,22:00,2
ACCIDENT,Major,-87.71,41.99,23:00,1
ACCIDENT,Major,-87.71,42.0,19:00,1
ACCIDENT,Major,-87.71,42.0,20:00,1
ACCIDENT,Major,-87.71,42.0,22:00,2
ACCIDENT,Major,-87.71,42.01,19:00,1
ACCIDENT,Major,-87.7,41.71,14:00,1
ACCIDENT,Major,-87.7,41.74,11:00,1
ACCIDENT,Major,-87.7,41.74,15:00,1
ACCIDENT,Major,-87.7,41.75,02:00,1
ACCIDENT,Major,-87.7,41.75,18:00,1
ACCIDENT,Major,-87.7,41.78,00:00,1
ACCIDENT,Major,-87.7,41.78,05:00,1
ACCIDENT,Major,-87.7,41.78,21:00,1
ACCIDENT,Major,-87.7,41.78,22:00,1
ACCIDENT,Major,-87.7,41.79,22:00,1
ACCIDENT,Major,-87.7,41.8,20:00,2
ACCIDENT,Major,-87.7,41.81,12:00,2
ACCIDENT,Major,-87.7,41.81,21:00,1
ACCIDENT,Major,-87.7,41.81,22:00,1
ACCIDENT,Major,-87.7,41.82,01:00,1
ACCIDENT,Major,-87.7,41.83,01:00,4
ACCIDENT,Major,-87.7,41.83,03:00,2
ACCIDENT,Major,-87.7,41.83,04:00,1
ACCIDENT,Major,-87.7,41.83,05:00,2
ACCIDENT,Major,-87.7,41.83,07:00,1
ACCIDENT,Major,-87.7,41.83,08:00,1
ACCIDENT,Major,-87.7,41.83,09:00,1
ACCIDENT,Major,-87.7,41.83,10:00,3
ACCIDENT,Major,-87.7,41.83,11:00,2
ACCIDENT,Major,-87.7,41.83,12:00,5
ACCIDENT,Major,-87.7,41.83,13:00,1
ACCIDENT,Major,-87.7,41.83,14:00,4
ACCIDENT,Major,-87.7,41.83,15:00,4
ACCIDENT,Major,-87.7,41.83,16:00,1
ACCIDENT,Major,-87.7,41.83,17:00,2
ACCIDENT,Major,-87.7,41.83,18:00,6
ACCIDENT,Major,-87.7,41.83,19:00,8
ACCIDENT,Major,-87.7,41.83,20:00,4
ACCIDENT,Major,-87.7,41.83,21:00,6
ACCIDENT,Major,-87.7,41.83,22:00,6
ACCIDENT,Major,-87.7,41.83,23:00,2
ACCIDENT,Major,-87.7,41.84,10:00,2
ACCIDENT,Major,-87.7,41.84,19:00,1
ACCIDENT,Major,-87.7,41.85,09:00,1
ACCIDENT,Major,-87.7,41.85,20:00,1
ACCIDENT,Major,-87.7,41.85,21:00,1
ACCIDENT,Major,-87.7,41.87,02:00,1
ACCIDENT,Major,-87.7,41.87,03:00,1
ACCIDENT,Major,-87.7,41.87,05:00,3
ACCIDENT,Major,-87.7,41.87,08:00,1
ACCIDENT,Major,-87.7,41.87,12:00,1
ACCIDENT,Major,-87.7,41.87,14:00,5
ACCIDENT,Major,-87.7,41.87,15:00,2
ACCIDENT,Major,-87.7,41.87,17:00,1
ACCIDENT,Major,-87.7,41.87,18:00,1
ACCIDENT,Major,-87.7,41.87,19:00,2
ACCIDENT,Major,-87.7,41.87,21:00,2
ACCIDENT,Major,-87.7,41.88,00:00,2
ACCIDENT,Major,-87.7,41.88,03:00,1
ACCIDENT,Major,-87.7,41.88,04:00,1
ACCIDENT,Major,-87.7,41.88,05:00,4
ACCIDENT,Major,-87.7,41.88,06:00,1
ACCIDENT,Major,-87.7,41.88,07:00,2
ACCIDENT,Major,-87.7,41.88,08:00,1
ACCIDENT,Major,-87.7,41.88,10:00,1
ACCIDENT,Major,-87.7,41.88,11:00,7
ACCIDENT,Major,-87.7,41.88,12:00,2
ACCIDENT,Major,-87.7,41.88,13:00,2
ACCIDENT,Major,-87.7,41.88,14:00,4
ACCIDENT,Major,-87.7,41.88,15:00,4
ACCIDENT,Major,-87.7,41.88,16:00,1
ACCIDENT,Major,-87.7,41.88,17:00,1
ACCIDENT,Major,-87.7,41.88,18:00,4
ACCIDENT,Major,-87.7,41.88,19:00,2
ACCIDENT,Major,-87.7,41.88,20:00,1
ACCIDENT,Major,-87.7,41.88,21:00,4
ACCIDENT,Major,-87.7,41.88,22:00,6
ACCIDENT,Major,-87.7,41.88,23:00,2
ACCIDENT,Major,-87.7,41.89,23:00,1
ACCIDENT,Major,-87.7,41.91,22:00,1
ACCIDENT,Major,-87.7,41.92,13:00,1
ACCIDENT,Major,-87.7,41.92,22:00,1
ACCIDENT,Major,-87.7,41.93,01:00,1
ACCIDENT,Major,-87.7,41.93,02:00,2
ACCIDENT,Major,-87.7,41.93,03:00,2
ACCIDENT,Major,-87.7,41.93,04:00,4
ACCIDENT,Major,-87.7,41.93,06:00,1
ACCIDENT,Major,-87.7,41.93,09:00,2
ACCIDENT,Major,-87.7,41.93,11:00,1
ACCIDENT,Major,-87.7,41.93,12:00,4
ACCIDENT,Major,-87.7,41.93,13:00,3
ACCIDENT,Major,-87.7,41.93,14:00,1
ACCIDENT,Major,-87.7,41.93,15:00,1
ACCIDENT,Major,-87.7,41.93,16:00,2
ACCIDENT,Major,-87.7,41.93,17:00,1
ACCIDENT,Major,-87.7,41.93,20:00,6
ACCIDENT,Major,-87.7,41.93,21:00,1
ACCIDENT,Major,-87.7,41.93,22:00,2
ACCIDENT,Major,-87.7,41.93,23:00,3
ACCIDENT,Major,-87.7,41.94,00:00,1
ACCIDENT,Major,-87.7,41.94,01:00,1
ACCIDENT,Major,-87.7,41.94,03:00,1
ACCIDENT,Major,-87.7,41.94,04:00,1
ACCIDENT,Major,-87.7,41.94,05:00,1
ACCIDENT,Major,-87.7,41.94,07:00,1
ACCIDENT,Major,-87.7,41.94,14:00,1
ACCIDENT,Major,-87.7,41.95,16:00,1
ACCIDENT,Major,-87.7,41.95,18:00,1
ACCIDENT,Major,-87.7,41.96,12:00,1
ACCIDENT,Major,-87.7,41.96,14:00,1
ACCIDENT,Major,-87.7,41.96,15:00,1
ACCIDENT,Major,-87.7,41.97,14:00,1
ACCIDENT,Major,-87.7,41.97,22:00,1
ACCIDENT,Major,-87.7,41.98,15:00,1
ACCIDENT,Major,-87.7,41.98,21:00,1
ACCIDENT,Major,-87.7,41.99,03:00,1
ACCIDENT,Major,-87.7,41.99,21:00,1
ACCIDENT,Major,-87.7,42.0,04:00,1
ACCIDENT,Major,-87.7,42.0,06:00,1
ACCIDENT,Major,-87.7,42.0,14:00,1
ACCIDENT,Major,-87.7,42.0,20:00,1
ACCIDENT,Major,-87.7,42.0,22:00,1
ACCIDENT,Major,-87.7,42.0,23:00,2
ACCIDENT,Major,-87.7,42.01,12:00,1
ACCIDENT,Major,-87.7,42.01,21:00,1
ACCIDENT,Major,-87.7,42.02,13:00,1
ACCIDENT,Major,-87.69,41.7,00:00,1
ACCIDENT,Major,-87.69,41.71,18:00,1
ACCIDENT,Major,-87.69,41.78,12:00,1
ACCIDENT,Major,-87.69,41.78,13:00,1
ACCIDENT,Major,-87.69,41.8,05:00,1
ACCIDENT,Major,-87.69,41.81,07:00,1
ACCIDENT,Major,-87.69,41.83,00:00,2
ACCIDENT,Major,-87.69,41.83,01:00,1
ACCIDENT,Major,-87.69,41.83,06:00,3
ACCIDENT,Major,-87.69,41.83,07:00,1
ACCIDENT,Major,-87.69,41.83,10:00,1
ACCIDENT,Major,-87.69,41.83,14:00,1
ACCIDENT,Major,-87.69,41.83,15:00,3
ACCIDENT,Major,-87.69,41.83,16:00,1
ACCIDENT,Major,-87.69,41.83,19:00,5
ACCIDENT,Major,-87.69,41.83,20:00,2
ACCIDENT,Major,-87.69,41.83,21:00,4
ACCIDENT,Major,-87.69,41.83,22:00,5
ACCIDENT,Major,-87.69,41.83,23:00,1
ACCIDENT,Major,-87.69,41.84,15:00,1
ACCIDENT,Major,-87.69,41.84,22:00,1
ACCIDENT,Major,-87.69,41.84,23:00,1
ACCIDENT,Major,-87.69,41.85,21:00,1
ACCIDENT,Major,-87.69,41.86,22:00,1
ACCIDENT,Major,-87.69,41.87,00:00,1
ACCIDENT,Major,-87.69,41.87,11:00,1
ACCIDENT,Major,-87.69,41.87,13:00,1
ACCIDENT,Major,-87.69,41.87,20:00,1
ACCIDENT,Major,-87.69,41.87,21:00,1
ACCIDENT,Major,-87.69,41.88,01:00,2
ACCIDENT,Major,-87.69,41.88,02:00,1
ACCIDENT,Major,-87.69,41.88,03:00,1
ACCIDENT,Major,-87.69,41.88,04:00,3
ACCIDENT,Major,-87.69,41.88,05:00,1
ACCIDENT,Major,-87.69,41.88,06:00,2
ACCIDENT,Major,-87.69,41.88,07:00,2
ACCIDENT,Major,-87.69,41.88,08:00,1
ACCIDENT,Major,-87.69,41.88,09:00,1
ACCIDENT,Major,-87.69,41.88,11:00,2
ACCIDENT,Major,-87.69,41.88,12:00,1
ACCIDENT,Major,-87.69,41.88,13:00,2
ACCIDENT,Major,-87.69,41.88,14:00,1
ACCIDENT,Major,-87.69,41.88,17:00,4
ACCIDENT,Major,-87.69,41.88,19:00,3
ACCIDENT,Major,-87.69,41.88,21:00,1
ACCIDENT,Major,-87.69,41.88,22:00,2
ACCIDENT,Major,-87.69,41.88,23:00,2
ACCIDENT,Major,-87.69,41.89,18:00,1
ACCIDENT,Major,-87.69,41.89,21:00,1
ACCIDENT,Major,-87.69,41.91,19:00,1
ACCIDENT,Major,-87.69,41.92,11:00,1
ACCIDENT,Major,-87.69,41.92,14:00,1
ACCIDENT,Major,-87.69,41.93,00:00,1
ACCIDENT,Major,-87.69,41.93,01:00,1
ACCIDENT,Major,-87.69,41.93,03:00,1
ACCIDENT,Major,-87.69,41.93,04:00,3
ACCIDENT,Major,-87.69,41.93,06:00,1
ACCIDENT,Major,-87.69,41.93,07:00,2
ACCIDENT,Major,-87.69,41.93,12:00,1
ACCIDENT,Major,-87.69,41.93,14:00,4
ACCIDENT,Major,-87.69,41.93,15:00,4
ACCIDENT,Major,-87.69,41.93,16:00,2
ACCIDENT,Major,-87.69,41.93,17:00,3
ACCIDENT,Major,-87.69,41.93,18:00,1
ACCIDENT,Major,-87.69,41.93,19:00,1
ACCIDENT,Major,-87.69,41.93,20:00,6
ACCIDENT,Major,-87.69,41.93,21:00,3
ACCIDENT,Major,-87.69,41.93,22:00,9
ACCIDENT,Major,-87.69,41.93,23:00,4
ACCIDENT,Major,-87.69,41.94,21:00,2
ACCIDENT,Major,-87.69,41.95,19:00,1
ACCIDENT,Major,-87.69,41.95,20:00,4
ACCIDENT,Major,-87.69,41.95,21:00,1
ACCIDENT,Major,-87.69,41.96,12:00,1
ACCIDENT,Major,-87.69,41.96,13:00,2
ACCIDENT,Major,-87.69,41.96,14:00,1
ACCIDENT,Major,-87.69,41.96,21:00,1
ACCIDENT,Major,-87.69,41.96,22:00,1
ACCIDENT,Major,-87.69,41.97,19:00,1
ACCIDENT,Major,-87.69,41.97,22:00,2
ACCIDENT,Major,-87.69,41.97,23:00,2
ACCIDENT,Major,-87.69,41.98,04:00,1
ACCIDENT,Major,-87.69,41.98,19:00,1
ACCIDENT,Major,-87.69,41.98,22:00,1
ACCIDENT,Major,-87.69,41.98,23:00,1
ACCIDENT,Major,-87.69,41.99,17:00,1
ACCIDENT,Major,-87.69,41.99,20:00,1
ACCIDENT,Major,-87.69,42.0,02:00,1
ACCIDENT,Major,-87.69,42.0,04:00,1
ACCIDENT,Major,-87.69,42.0,21:00,1
ACCIDENT,Major,-87.69,42.01,22:00,1
ACCIDENT,Major,-87.68,41.71,01:00,1
ACCIDENT,Major,-87.68,41.73,14:00,1
ACCIDENT,Major,-87.68,41.76,06:00,1
ACCIDENT,Major,-87.68,41.77,21:00,1
ACCIDENT,Major,-87.68,41.77,22:00,1
ACCIDENT,Major,-87.68,41.78,01:00,1
ACCIDENT,Major,-87.68,41.78,20:00,1
ACCIDENT,Major,-87.68,41.79,19:00,1
ACCIDENT,Major,-87.68,41.8,04:00,1
ACCIDENT,Major,-87.68,41.8,20:00,1
ACCIDENT,Major,-87.68,41.8,21:00,1
ACCIDENT,Major,-87.68,41.8,23:00,1
ACCIDENT,Major,-87.68,41.82,17:00,1
ACCIDENT,Major,-87.68,41.82,20:00,1
ACCIDENT,Major,-87.68,41.82,23:00,1
ACCIDENT,Major,-87.68,41.83,00:00,1
ACCIDENT,Major,-87.68,41.83,05:00,1
ACCIDENT,Major,-87.68,41.83,15:00,1
ACCIDENT,Major,-87.68,41.83,20:00,2
ACCIDENT,Major,-87.68,41.83,23:00,1
ACCIDENT,Major,-87.68,41.84,00:00,2
ACCIDENT,Major,-87.68,41.84,01:00,2
ACCIDENT,Major,-87.68,41.84,02:00,2
ACCIDENT,Major,-87.68,41.84,05:00,2
ACCIDENT,Major,-87.68,41.84,06:00,1
ACCIDENT,Major,-87.68,41.84,11:00,3
ACCIDENT,Major,-87.68,41.84,12:00,3
ACCIDENT,Major,-87.68,41.84,13:00,3
ACCIDENT,Major,-87.68,41.84,14:00,4
ACCIDENT,Major,-87.68,41.84,15:00,1
ACCIDENT,Major,-87.68,41.84,16:00,2
ACCIDENT,Major,-87.68,41.84,17:00,2
ACCIDENT,Major,-87.68,41.84,18:00,2
ACCIDENT,Major,-87.68,41.84,19:00,6
ACCIDENT,Major,-87.68,41.84,20:00,2
ACCIDENT,Major,-87.68,41.84,21:00,3
ACCIDENT,Major,-87.68,41.84,22:00,5
ACCIDENT,Major,-87.68,41.84,23:00,3
ACCIDENT,Major,-87.68,41.85,02:00,1
ACCIDENT,Major,-87.68,41.85,21:00,1
ACCIDENT,Major,-87.68,41.85,22:00,1
ACCIDENT,Major,-87.68,41.87,13:00,1
ACCIDENT,Major,-87.68,41.88,00:00,1
ACCIDENT,Major,-87.68,41.88,02:00,1
ACCIDENT,Major,-87.68,41.88,03:00,2
ACCIDENT,Major,-87.68,41.88,04:00,1
ACCIDENT,Major,-87.68,41.88,05:00,4
ACCIDENT,Major,-87.68,41.88,08:00,1
ACCIDENT,Major,-87.68,41.88,10:00,1
ACCIDENT,Major,-87.68,41.88,11:00,2
ACCIDENT,Major,-87.68,41.88,12:00,5
ACCIDENT,Major,-87.68,41.88,13:00,11
ACCIDENT,Major,-87.68,41.88,14:00,2
ACCIDENT,Major,-87.68,41.88,15:00,2
ACCIDENT,Major,-87.68,41.88,16:00,3
ACCIDENT,Major,-87.68,41.88,17:00,5
ACCIDENT,Major,-87.68,41.88,18:00,10
ACCIDENT,Major,-87.68,41.88,19:00,15
ACCIDENT,Major,-87.68,41.88,20:00,6
ACCIDENT,Major,-87.68,41.88,21:00,6
ACCIDENT,Major,-87.68,41.88,22:00,3
ACCIDENT,Major,-87.68,41.88,23:00,4
ACCIDENT,Major,-87.68,41.89,02:00,1
ACCIDENT,Major,-87.68,41.89,06:00,1
ACCIDENT,Major,-87.68,41.89,13:00,1
ACCIDENT,Major,-87.68,41.9,18:00,1
ACCIDENT,Major,-87.68,41.91,00:00,1
ACCIDENT,Major,-87.68,41.91,02:00,1
ACCIDENT,Major,-87.68,41.91,20:00,1
ACCIDENT,Major,-87.68,41.91,21:00,1
ACCIDENT,Major,-87.68,41.91,22:00,1
ACCIDENT,Major,-87.68,41.92,00:00,2
ACCIDENT,Major,-87.68,41.92,01:00,2
ACCIDENT,Major,-87.68,41.92,02:00,1
ACCIDENT,Major,-87.68,41.92,03:00,2
ACCIDENT,Major,-87.68,41.92,04:00,1
ACCIDENT,Major,-87.68,41.92,06:00,1
ACCIDENT,Major,-87.68,41.92,07:00,1
ACCIDENT,Major,-87.68,41.92,10:00,1
ACCIDENT,Major,-87.68,41.92,14:00,2
ACCIDENT,Major,-87.68,41.92,16:00,1
ACCIDENT,Major,-87.68,41.92,17:00,1
ACCIDENT,Major,-87.68,41.92,18:00,4
ACCIDENT,Major,-87.68,41.92,19:00,5
ACCIDENT,Major,-87.68,41.92,23:00,1
ACCIDENT,Major,-87.68,41.93,00:00,1
ACCIDENT,Major,-87.68,41.93,01:00,2
ACCIDENT,Major,-87.68,41.93,08:00,1
ACCIDENT,Major,-87.68,41.93,13:00,1
ACCIDENT,Major,-87.68,41.93,14:00,1
ACCIDENT,Major,-87.68,41.93,17:00,2
ACCIDENT,Major,-87.68,41.93,20:00,4
ACCIDENT,Major,-87.68,41.94,15:00,1
ACCIDENT,Major,-87.68,41.95,00:00,2
ACCIDENT,Major,-87.68,41.95,01:00,1
ACCIDENT,Major,-87.68,41.95,02:00,2
ACCIDENT,Major,-87.68,41.95,19:00,2
