updated_type,updated_subtype,longitude,latitude,count
ACCIDENT,Minor,-87.69,41.89,2
ACCIDENT,Minor,-87.69,41.9,1
ACCIDENT,Minor,-87.69,41.91,1
ACCIDENT,Minor,-87.69,41.92,5
ACCIDENT,Minor,-87.69,41.93,31
ACCIDENT,Minor,-87.69,41.94,3
ACCIDENT,Minor,-87.69,41.95,5
ACCIDENT,Minor,-87.69,41.96,1
ACCIDENT,Minor,-87.69,41.97,2
ACCIDENT,Minor,-87.69,41.98,1
ACCIDENT,Minor,-87.69,41.99,5
ACCIDENT,Minor,-87.69,42.0,3
ACCIDENT,Minor,-87.69,42.01,3
ACCIDENT,Minor,-87.68,41.7,1
ACCIDENT,Minor,-87.68,41.71,1
ACCIDENT,Minor,-87.68,41.76,3
ACCIDENT,Minor,-87.68,41.77,1
ACCIDENT,Minor,-87.68,41.8,2
ACCIDENT,Minor,-87.68,41.81,2
ACCIDENT,Minor,-87.68,41.82,5
ACCIDENT,Minor,-87.68,41.83,3
ACCIDENT,Minor,-87.68,41.84,10
ACCIDENT,Minor,-87.68,41.86,1
ACCIDENT,Minor,-87.68,41.87,2
ACCIDENT,Minor,-87.68,41.88,10
ACCIDENT,Minor,-87.68,41.92,18
ACCIDENT,Minor,-87.68,41.93,14
ACCIDENT,Minor,-87.68,41.97,2
ACCIDENT,Minor,-87.68,41.99,5
ACCIDENT,Minor,-87.68,42.0,1
ACCIDENT,Minor,-87.68,42.01,1
ACCIDENT,Minor,-87.68,42.02,2
ACCIDENT,Minor,-87.67,41.77,1
ACCIDENT,Minor,-87.67,41.81,1
ACCIDENT,Minor,-87.67,41.84,13
ACCIDENT,Minor,-87.67,41.86,3
ACCIDENT,Minor,-87.67,41.87,2
ACCIDENT,Minor,-87.67,41.88,19
ACCIDENT,Minor,-87.67,41.89,3
ACCIDENT,Minor,-87.67,41.9,3
ACCIDENT,Minor,-87.67,41.91,17
ACCIDENT,Minor,-87.67,41.92,36
ACCIDENT,Minor,-87.67,41.93,8
ACCIDENT,Minor,-87.67,41.94,2
ACCIDENT,Minor,-87.67,41.95,3
ACCIDENT,Minor,-87.67,41.96,3
ACCIDENT,Minor,-87.67,41.97,2
ACCIDENT,Minor,-87.67,41.98,1
ACCIDENT,Minor,-87.67,41.99,3
ACCIDENT,Minor,-87.67,42.0,1
ACCIDENT,Minor,-87.67,42.01,2
ACCIDENT,Minor,-87.66,41.69,2
ACCIDENT,Minor,-87.66,41.71,1
ACCIDENT,Minor,-87.66,41.72,1
ACCIDENT,Minor,-87.66,41.73,1
ACCIDENT,Minor,-87.66,41.74,1
ACCIDENT,Minor,-87.66,41.75,1
ACCIDENT,Minor,-87.66,41.76,2
ACCIDENT,Minor,-87.66,41.77,1
ACCIDENT,Minor,-87.66,41.79,1
ACCIDENT,Minor,-87.66,41.82,1
ACCIDENT,Minor,-87.66,41.84,24
ACCIDENT,Minor,-87.66,41.85,2
ACCIDENT,Minor,-87.66,41.88,13
ACCIDENT,Minor,-87.66,41.89,6
ACCIDENT,Minor,-87.66,41.9,47
ACCIDENT,Minor,-87.66,41.91,16
ACCIDENT,Minor,-87.66,41.92,2
ACCIDENT,Minor,-87.66,41.95,1
ACCIDENT,Minor,-87.66,41.97,1
ACCIDENT,Minor,-87.66,41.98,4
ACCIDENT,Minor,-87.66,41.99,13
ACCIDENT,Minor,-87.66,42.0,7
ACCIDENT,Minor,-87.66,42.01,7
ACCIDENT,Minor,-87.65,41.71,1
ACCIDENT,Minor,-87.65,41.72,1
ACCIDENT,Minor,-87.65,41.74,2
ACCIDENT,Minor,-87.65,41.79,1
ACCIDENT,Minor,-87.65,41.81,1
ACCIDENT,Minor,-87.65,41.84,6
ACCIDENT,Minor,-87.65,41.85,18
ACCIDENT,Minor,-87.65,41.86,1
ACCIDENT,Minor,-87.65,41.87,25
ACCIDENT,Minor,-87.65,41.88,56
ACCIDENT,Minor,-87.65,41.89,66
ACCIDENT,Minor,-87.65,41.9,1
ACCIDENT,Minor,-87.65,41.93,2
ACCIDENT,Minor,-87.65,41.94,4
ACCIDENT,Minor,-87.65,41.95,1
ACCIDENT,Minor,-87.65,41.96,6
ACCIDENT,Minor,-87.65,41.97,7
ACCIDENT,Minor,-87.65,41.98,9
ACCIDENT,Minor,-87.65,41.99,8
ACCIDENT,Minor,-87.64,41.67,1
ACCIDENT,Minor,-87.64,41.68,1
ACCIDENT,Minor,-87.64,41.71,1
ACCIDENT,Minor,-87.64,41.72,4
ACCIDENT,Minor,-87.64,41.74,1
ACCIDENT,Minor,-87.64,41.75,2
ACCIDENT,Minor,-87.64,41.79,1
ACCIDENT,Minor,-87.64,41.85,45
ACCIDENT,Minor,-87.64,41.86,52
ACCIDENT,Minor,-87.64,41.87,35
ACCIDENT,Minor,-87.64,41.88,12
ACCIDENT,Minor,-87.64,41.89,12
ACCIDENT,Minor,-87.64,41.9,1
ACCIDENT,Minor,-87.64,41.91,1
ACCIDENT,Minor,-87.64,41.92,1
ACCIDENT,Minor,-87.64,41.93,3
ACCIDENT,Minor,-87.64,41.94,19
ACCIDENT,Minor,-87.64,41.95,12
ACCIDENT,Minor,-87.64,41.96,1
ACCIDENT,Minor,-87.63,41.69,1
ACCIDENT,Minor,-87.63,41.71,1
ACCIDENT,Minor,-87.63,41.74,6
ACCIDENT,Minor,-87.63,41.75,8
ACCIDENT,Minor,-87.63,41.76,10
ACCIDENT,Minor,-87.63,41.77,16
ACCIDENT,Minor,-87.63,41.78,23
ACCIDENT,Minor,-87.63,41.79,28
ACCIDENT,Minor,-87.63,41.8,15
ACCIDENT,Minor,-87.63,41.81,29
ACCIDENT,Minor,-87.63,41.82,22
ACCIDENT,Minor,-87.63,41.83,29
ACCIDENT,Minor,-87.63,41.84,26
ACCIDENT,Minor,-87.63,41.85,23
ACCIDENT,Minor,-87.63,41.86,1
ACCIDENT,Minor,-87.63,41.87,2
ACCIDENT,Minor,-87.63,41.88,6
ACCIDENT,Minor,-87.63,41.89,4
ACCIDENT,Minor,-87.63,41.9,8
ACCIDENT,Minor,-87.63,41.91,23
ACCIDENT,Minor,-87.63,41.92,15
ACCIDENT,Minor,-87.63,41.93,13
ACCIDENT,Minor,-87.63,41.94,3
ACCIDENT,Minor,-87.62,41.66,1
ACCIDENT,Minor,-87.62,41.71,5
ACCIDENT,Minor,-87.62,41.72,10
ACCIDENT,Minor,-87.62,41.73,20
ACCIDENT,Minor,-87.62,41.74,5
ACCIDENT,Minor,-87.62,41.75,5
ACCIDENT,Minor,-87.62,41.77,6
ACCIDENT,Minor,-87.62,41.78,1
ACCIDENT,Minor,-87.62,41.8,2
ACCIDENT,Minor,-87.62,41.82,1
ACCIDENT,Minor,-87.62,41.85,14
ACCIDENT,Minor,-87.62,41.86,14
ACCIDENT,Minor,-87.62,41.87,23
ACCIDENT,Minor,-87.62,41.88,25
ACCIDENT,Minor,-87.62,41.89,11
ACCIDENT,Minor,-87.62,41.9,58
ACCIDENT,Minor,-87.62,41.91,1
ACCIDENT,Minor,-87.61,41.71,12
ACCIDENT,Minor,-87.61,41.77,2
ACCIDENT,Minor,-87.61,41.79,2
ACCIDENT,Minor,-87.61,41.8,2
ACCIDENT,Minor,-87.61,41.81,1
ACCIDENT,Minor,-87.61,41.83,5
ACCIDENT,Minor,-87.61,41.84,3
ACCIDENT,Minor,-87.61,41.85,11
ACCIDENT,Minor,-87.61,41.88,1
ACCIDENT,Minor,-87.61,41.89,17
ACCIDENT,Minor,-87.6,41.67,5
ACCIDENT,Minor,-87.6,41.68,6
ACCIDENT,Minor,-87.6,41.69,10
ACCIDENT,Minor,-87.6,41.7,1
ACCIDENT,Minor,-87.6,41.71,9
ACCIDENT,Minor,-87.6,41.76,1
ACCIDENT,Minor,-87.6,41.79,1
ACCIDENT,Minor,-87.6,41.8,1
ACCIDENT,Minor,-87.6,41.82,4
ACCIDENT,Minor,-87.6,41.83,1
ACCIDENT,Minor,-87.59,41.66,13
ACCIDENT,Minor,-87.59,41.67,8
ACCIDENT,Minor,-87.59,41.7,6
ACCIDENT,Minor,-87.59,41.71,8
ACCIDENT,Minor,-87.59,41.72,4
ACCIDENT,Minor,-87.59,41.73,2
ACCIDENT,Minor,-87.59,41.74,3
ACCIDENT,Minor,-87.59,41.75,6
ACCIDENT,Minor,-87.59,41.76,1
ACCIDENT,Minor,-87.59,41.77,1
ACCIDENT,Minor,-87.59,41.78,1
ACCIDENT,Minor,-87.59,41.79,1
ACCIDENT,Minor,-87.59,41.81,2
ACCIDENT,Minor,-87.58,41.65,7
ACCIDENT,Minor,-87.58,41.66,5
ACCIDENT,Minor,-87.58,41.71,1
ACCIDENT,Minor,-87.58,41.72,4
ACCIDENT,Minor,-87.58,41.74,2
ACCIDENT,Minor,-87.58,41.76,2
ACCIDENT,Minor,-87.58,41.77,1
ACCIDENT,Minor,-87.58,41.79,8
ACCIDENT,Minor,-87.58,41.8,8
ACCIDENT,Minor,-87.58,41.81,3
ACCIDENT,Minor,-87.57,41.66,3
ACCIDENT,Minor,-87.57,41.72,1
ACCIDENT,Minor,-87.57,41.74,1
ACCIDENT,Minor,-87.57,41.77,3
ACCIDENT,Minor,-87.57,41.78,5
ACCIDENT,Minor,-87.56,41.66,5
ACCIDENT,Unclassified,-87.93,42.0,1
ACCIDENT,Unclassified,-87.91,41.96,1
ACCIDENT,Unclassified,-87.91,41.98,1
ACCIDENT,Unclassified,-87.9,41.94,1
ACCIDENT,Unclassified,-87.9,41.95,5
ACCIDENT,Unclassified,-87.9,41.98,34
ACCIDENT,Unclassified,-87.89,41.96,5
ACCIDENT,Unclassified,-87.89,41.97,2
ACCIDENT,Unclassified,-87.89,41.98,36
ACCIDENT,Unclassified,-87.89,41.99,2
ACCIDENT,Unclassified,-87.89,42.0,2
ACCIDENT,Unclassified,-87.88,41.96,11
ACCIDENT,Unclassified,-87.88,41.98,29
ACCIDENT,Unclassified,-87.88,41.99,15
ACCIDENT,Unclassified,-87.87,42.01,1
ACCIDENT,Unclassified,-87.86,41.97,1
ACCIDENT,Unclassified,-87.85,41.95,1
ACCIDENT,Unclassified,-87.85,41.96,2
ACCIDENT,Unclassified,-87.85,41.97,10
ACCIDENT,Unclassified,-87.85,41.98,12
ACCIDENT,Unclassified,-87.84,41.94,27
ACCIDENT,Unclassified,-87.84,41.95,29
ACCIDENT,Unclassified,-87.84,41.96,8
ACCIDENT,Unclassified,-87.84,41.97,1
ACCIDENT,Unclassified,-87.84,41.98,65
ACCIDENT,Unclassified,-87.84,41.99,4
ACCIDENT,Unclassified,-87.83,41.94,10
ACCIDENT,Unclassified,-87.83,41.95,7
ACCIDENT,Unclassified,-87.83,41.97,1
ACCIDENT,Unclassified,-87.83,41.98,41
ACCIDENT,Unclassified,-87.83,41.99,1
ACCIDENT,Unclassified,-87.82,41.94,3
ACCIDENT,Unclassified,-87.82,41.95,5
ACCIDENT,Unclassified,-87.82,41.98,89
ACCIDENT,Unclassified,-87.82,41.99,4
ACCIDENT,Unclassified,-87.82,42.0,11
ACCIDENT,Unclassified,-87.82,42.01,3
ACCIDENT,Unclassified,-87.82,42.02,1
ACCIDENT,Unclassified,-87.81,41.92,13
ACCIDENT,Unclassified,-87.81,41.93,9
ACCIDENT,Unclassified,-87.81,41.94,22
ACCIDENT,Unclassified,-87.81,41.95,23
ACCIDENT,Unclassified,-87.81,41.97,4
ACCIDENT,Unclassified,-87.81,41.98,106
ACCIDENT,Unclassified,-87.81,41.99,11
ACCIDENT,Unclassified,-87.81,42.0,8
ACCIDENT,Unclassified,-87.81,42.01,1
ACCIDENT,Unclassified,-87.81,42.02,4
ACCIDENT,Unclassified,-87.8,41.76,2
ACCIDENT,Unclassified,-87.8,41.77,2
ACCIDENT,Unclassified,-87.8,41.78,11
ACCIDENT,Unclassified,-87.8,41.79,36
ACCIDENT,Unclassified,-87.8,41.8,3
ACCIDENT,Unclassified,-87.8,41.91,1
ACCIDENT,Unclassified,-87.8,41.92,6
ACCIDENT,Unclassified,-87.8,41.93,11
ACCIDENT,Unclassified,-87.8,41.94,10
ACCIDENT,Unclassified,-87.8,41.95,9
ACCIDENT,Unclassified,-87.8,41.96,3
ACCIDENT,Unclassified,-87.8,41.97,1
ACCIDENT,Unclassified,-87.8,41.98,148
ACCIDENT,Unclassified,-87.8,41.99,3
ACCIDENT,Unclassified,-87.8,42.0,8
ACCIDENT,Unclassified,-87.79,41.78,3
ACCIDENT,Unclassified,-87.79,41.79,12
ACCIDENT,Unclassified,-87.79,41.8,2
ACCIDENT,Unclassified,-87.79,41.91,14
ACCIDENT,Unclassified,-87.79,41.92,11
ACCIDENT,Unclassified,-87.79,41.93,18
ACCIDENT,Unclassified,-87.79,41.94,10
ACCIDENT,Unclassified,-87.79,41.95,21
ACCIDENT,Unclassified,-87.79,41.96,7
ACCIDENT,Unclassified,-87.79,41.97,7
ACCIDENT,Unclassified,-87.79,41.98,202
ACCIDENT,Unclassified,-87.79,41.99,21
ACCIDENT,Unclassified,-87.79,42.0,35
ACCIDENT,Unclassified,-87.79,42.01,4
ACCIDENT,Unclassified,-87.78,41.78,4
ACCIDENT,Unclassified,-87.78,41.79,8
ACCIDENT,Unclassified,-87.78,41.87,42
ACCIDENT,Unclassified,-87.78,41.91,8
ACCIDENT,Unclassified,-87.78,41.92,10
ACCIDENT,Unclassified,-87.78,41.93,2
ACCIDENT,Unclassified,-87.78,41.94,13
ACCIDENT,Unclassified,-87.78,41.95,12
ACCIDENT,Unclassified,-87.78,41.96,9
ACCIDENT,Unclassified,-87.78,41.97,13
ACCIDENT,Unclassified,-87.78,41.98,192
ACCIDENT,Unclassified,-87.78,41.99,12
ACCIDENT,Unclassified,-87.78,42.0,23
ACCIDENT,Unclassified,-87.78,42.01,1
ACCIDENT,Unclassified,-87.77,41.78,2
ACCIDENT,Unclassified,-87.77,41.79,5
ACCIDENT,Unclassified,-87.77,41.8,1
ACCIDENT,Unclassified,-87.77,41.87,128
ACCIDENT,Unclassified,-87.77,41.88,8
ACCIDENT,Unclassified,-87.77,41.89,16
ACCIDENT,Unclassified,-87.77,41.9,7
ACCIDENT,Unclassified,-87.77,41.91,23
ACCIDENT,Unclassified,-87.77,41.92,10
ACCIDENT,Unclassified,-87.77,41.93,9
ACCIDENT,Unclassified,-87.77,41.94,9
ACCIDENT,Unclassified,-87.77,41.95,17
ACCIDENT,Unclassified,-87.77,41.96,9
ACCIDENT,Unclassified,-87.77,41.97,120
ACCIDENT,Unclassified,-87.77,41.98,109
ACCIDENT,Unclassified,-87.77,41.99,20
ACCIDENT,Unclassified,-87.77,42.0,33
ACCIDENT,Unclassified,-87.77,42.01,2
ACCIDENT,Unclassified,-87.76,41.78,8
ACCIDENT,Unclassified,-87.76,41.79,11
ACCIDENT,Unclassified,-87.76,41.8,18
ACCIDENT,Unclassified,-87.76,41.81,11
ACCIDENT,Unclassified,-87.76,41.87,174
ACCIDENT,Unclassified,-87.76,41.88,17
ACCIDENT,Unclassified,-87.76,41.89,12
ACCIDENT,Unclassified,-87.76,41.9,14
ACCIDENT,Unclassified,-87.76,41.91,13
ACCIDENT,Unclassified,-87.76,41.92,12
ACCIDENT,Unclassified,-87.76,41.93,12
ACCIDENT,Unclassified,-87.76,41.94,15
ACCIDENT,Unclassified,-87.76,41.95,15
ACCIDENT,Unclassified,-87.76,41.96,12
ACCIDENT,Unclassified,-87.76,41.97,188
ACCIDENT,Unclassified,-87.76,41.98,13
ACCIDENT,Unclassified,-87.76,41.99,9
ACCIDENT,Unclassified,-87.76,42.0,31
ACCIDENT,Unclassified,-87.75,41.78,7
ACCIDENT,Unclassified,-87.75,41.79,7
ACCIDENT,Unclassified,-87.75,41.8,11
ACCIDENT,Unclassified,-87.75,41.81,22
ACCIDENT,Unclassified,-87.75,41.82,33
ACCIDENT,Unclassified,-87.75,41.87,152
ACCIDENT,Unclassified,-87.75,41.88,33
ACCIDENT,Unclassified,-87.75,41.89,17
ACCIDENT,Unclassified,-87.75,41.9,32
ACCIDENT,Unclassified,-87.75,41.91,21
ACCIDENT,Unclassified,-87.75,41.92,31
ACCIDENT,Unclassified,-87.75,41.93,22
ACCIDENT,Unclassified,-87.75,41.94,24
ACCIDENT,Unclassified,-87.75,41.95,51
ACCIDENT,Unclassified,-87.75,41.96,123
ACCIDENT,Unclassified,-87.75,41.97,279
ACCIDENT,Unclassified,-87.75,41.98,181
ACCIDENT,Unclassified,-87.75,41.99,100
ACCIDENT,Unclassified,-87.75,42.0,7
ACCIDENT,Unclassified,-87.74,41.74,17
ACCIDENT,Unclassified,-87.74,41.75,25
ACCIDENT,Unclassified,-87.74,41.76,1
ACCIDENT,Unclassified,-87.74,41.77,6
ACCIDENT,Unclassified,-87.74,41.78,41
ACCIDENT,Unclassified,-87.74,41.79,52
ACCIDENT,Unclassified,-87.74,41.8,44
ACCIDENT,Unclassified,-87.74,41.81,59
ACCIDENT,Unclassified,-87.74,41.82,191
ACCIDENT,Unclassified,-87.74,41.84,11
ACCIDENT,Unclassified,-87.74,41.85,5
ACCIDENT,Unclassified,-87.74,41.87,144
ACCIDENT,Unclassified,-87.74,41.88,9
ACCIDENT,Unclassified,-87.74,41.89,10
ACCIDENT,Unclassified,-87.74,41.9,10
ACCIDENT,Unclassified,-87.74,41.91,18
ACCIDENT,Unclassified,-87.74,41.92,13
ACCIDENT,Unclassified,-87.74,41.93,12
ACCIDENT,Unclassified,-87.74,41.94,10
ACCIDENT,Unclassified,-87.74,41.95,28
ACCIDENT,Unclassified,-87.74,41.96,209
ACCIDENT,Unclassified,-87.74,41.97,16
ACCIDENT,Unclassified,-87.74,41.98,10
ACCIDENT,Unclassified,-87.74,41.99,12
ACCIDENT,Unclassified,-87.74,42.0,5
ACCIDENT,Unclassified,-87.73,41.74,1
ACCIDENT,Unclassified,-87.73,41.75,14
ACCIDENT,Unclassified,-87.73,41.76,1
ACCIDENT,Unclassified,-87.73,41.77,12
ACCIDENT,Unclassified,-87.73,41.78,8
ACCIDENT,Unclassified,-87.73,41.79,9
ACCIDENT,Unclassified,-87.73,41.8,10
ACCIDENT,Unclassified,-87.73,41.81,5
ACCIDENT,Unclassified,-87.73,41.82,106
ACCIDENT,Unclassified,-87.73,41.84,3
ACCIDENT,Unclassified,-87.73,41.85,23
ACCIDENT,Unclassified,-87.73,41.86,7
ACCIDENT,Unclassified,-87.73,41.87,187
ACCIDENT,Unclassified,-87.73,41.88,19
ACCIDENT,Unclassified,-87.73,41.89,8
ACCIDENT,Unclassified,-87.73,41.9,14
ACCIDENT,Unclassified,-87.73,41.91,26
ACCIDENT,Unclassified,-87.73,41.92,28
ACCIDENT,Unclassified,-87.73,41.93,17
ACCIDENT,Unclassified,-87.73,41.94,24
ACCIDENT,Unclassified,-87.73,41.95,171
ACCIDENT,Unclassified,-87.73,41.96,65
ACCIDENT,Unclassified,-87.73,41.97,13
ACCIDENT,Unclassified,-87.73,41.98,19
ACCIDENT,Unclassified,-87.73,41.99,24
ACCIDENT,Unclassified,-87.73,42.0,13
ACCIDENT,Unclassified,-87.72,41.68,2
ACCIDENT,Unclassified,-87.72,41.69,4
ACCIDENT,Unclassified,-87.72,41.7,1
ACCIDENT,Unclassified,-87.72,41.71,1
ACCIDENT,Unclassified,-87.72,41.74,17
ACCIDENT,Unclassified,-87.72,41.75,16
ACCIDENT,Unclassified,-87.72,41.76,4
ACCIDENT,Unclassified,-87.72,41.77,10
ACCIDENT,Unclassified,-87.72,41.78,26
ACCIDENT,Unclassified,-87.72,41.79,13
ACCIDENT,Unclassified,-87.72,41.8,39
ACCIDENT,Unclassified,-87.72,41.81,42
ACCIDENT,Unclassified,-87.72,41.82,108
ACCIDENT,Unclassified,-87.72,41.83,52
ACCIDENT,Unclassified,-87.72,41.84,7
ACCIDENT,Unclassified,-87.72,41.85,20
ACCIDENT,Unclassified,-87.72,41.86,5
ACCIDENT,Unclassified,-87.72,41.87,167
ACCIDENT,Unclassified,-87.72,41.88,23
ACCIDENT,Unclassified,-87.72,41.89,8
ACCIDENT,Unclassified,-87.72,41.9,28
ACCIDENT,Unclassified,-87.72,41.91,11
ACCIDENT,Unclassified,-87.72,41.92,11
ACCIDENT,Unclassified,-87.72,41.93,11
ACCIDENT,Unclassified,-87.72,41.94,52
ACCIDENT,Unclassified,-87.72,41.95,196
ACCIDENT,Unclassified,-87.72,41.96,11
ACCIDENT,Unclassified,-87.72,41.97,17
ACCIDENT,Unclassified,-87.72,41.98,5
ACCIDENT,Unclassified,-87.72,41.99,7
ACCIDENT,Unclassified,-87.72,42.0,14
ACCIDENT,Unclassified,-87.71,41.68,3
ACCIDENT,Unclassified,-87.71,41.69,3
ACCIDENT,Unclassified,-87.71,41.7,2
ACCIDENT,Unclassified,-87.71,41.71,1
ACCIDENT,Unclassified,-87.71,41.74,8
ACCIDENT,Unclassified,-87.71,41.75,6
ACCIDENT,Unclassified,-87.71,41.76,1
ACCIDENT,Unclassified,-87.71,41.77,3
ACCIDENT,Unclassified,-87.71,41.78,3
ACCIDENT,Unclassified,-87.71,41.79,6
ACCIDENT,Unclassified,-87.71,41.81,22
ACCIDENT,Unclassified,-87.71,41.83,86
ACCIDENT,Unclassified,-87.71,41.84,8
ACCIDENT,Unclassified,-87.71,41.85,23
ACCIDENT,Unclassified,-87.71,41.86,14
ACCIDENT,Unclassified,-87.71,41.87,159
ACCIDENT,Unclassified,-87.71,41.88,11
ACCIDENT,Unclassified,-87.71,41.89,7
ACCIDENT,Unclassified,-87.71,41.9,36
ACCIDENT,Unclassified,-87.71,41.91,15
ACCIDENT,Unclassified,-87.71,41.92,18
ACCIDENT,Unclassified,-87.71,41.93,27
ACCIDENT,Unclassified,-87.71,41.94,210
ACCIDENT,Unclassified,-87.71,41.95,72
ACCIDENT,Unclassified,-87.71,41.96,16
ACCIDENT,Unclassified,-87.71,41.97,31
ACCIDENT,Unclassified,-87.71,41.98,34
ACCIDENT,Unclassified,-87.71,41.99,74
ACCIDENT,Unclassified,-87.71,42.0,16
ACCIDENT,Unclassified,-87.71,42.01,13
ACCIDENT,Unclassified,-87.71,42.02,2
ACCIDENT,Unclassified,-87.7,41.69,3
ACCIDENT,Unclassified,-87.7,41.74,8
ACCIDENT,Unclassified,-87.7,41.75,23
ACCIDENT,Unclassified,-87.7,41.76,1
ACCIDENT,Unclassified,-87.7,41.77,5
ACCIDENT,Unclassified,-87.7,41.78,8
ACCIDENT,Unclassified,-87.7,41.79,14
ACCIDENT,Unclassified,-87.7,41.8,18
ACCIDENT,Unclassified,-87.7,41.81,12
ACCIDENT,Unclassified,-87.7,41.82,21
ACCIDENT,Unclassified,-87.7,41.83,135
ACCIDENT,Unclassified,-87.7,41.84,30
ACCIDENT,Unclassified,-87.7,41.85,16
ACCIDENT,Unclassified,-87.7,41.86,14
ACCIDENT,Unclassified,-87.7,41.87,51
ACCIDENT,Unclassified,-87.7,41.88,91
ACCIDENT,Unclassified,-87.7,41.89,27
ACCIDENT,Unclassified,-87.7,41.9,27
ACCIDENT,Unclassified,-87.7,41.91,17
ACCIDENT,Unclassified,-87.7,41.92,38
ACCIDENT,Unclassified,-87.7,41.93,151
ACCIDENT,Unclassified,-87.7,41.94,104
ACCIDENT,Unclassified,-87.7,41.95,29
ACCIDENT,Unclassified,-87.7,41.96,11
ACCIDENT,Unclassified,-87.7,41.97,8
ACCIDENT,Unclassified,-87.7,41.98,9
ACCIDENT,Unclassified,-87.7,41.99,40
ACCIDENT,Unclassified,-87.7,42.0,27
ACCIDENT,Unclassified,-87.7,42.01,23
ACCIDENT,Unclassified,-87.7,42.02,2
ACCIDENT,Unclassified,-87.69,41.69,1
ACCIDENT,Unclassified,-87.69,41.7,1
ACCIDENT,Unclassified,-87.69,41.71,2
ACCIDENT,Unclassified,-87.69,41.74,11
ACCIDENT,Unclassified,-87.69,41.75,2
ACCIDENT,Unclassified,-87.69,41.76,4
ACCIDENT,Unclassified,-87.69,41.77,4
ACCIDENT,Unclassified,-87.69,41.78,6
ACCIDENT,Unclassified,-87.69,41.79,4
ACCIDENT,Unclassified,-87.69,41.8,3
ACCIDENT,Unclassified,-87.69,41.81,5
ACCIDENT,Unclassified,-87.69,41.82,10
ACCIDENT,Unclassified,-87.69,41.83,94
ACCIDENT,Unclassified,-87.69,41.84,52
ACCIDENT,Unclassified,-87.69,41.85,20
ACCIDENT,Unclassified,-87.69,41.86,21
ACCIDENT,Unclassified,-87.69,41.87,12
ACCIDENT,Unclassified,-87.69,41.88,126
ACCIDENT,Unclassified,-87.69,41.89,29
ACCIDENT,Unclassified,-87.69,41.9,29
ACCIDENT,Unclassified,-87.69,41.91,25
ACCIDENT,Unclassified,-87.69,41.92,53
ACCIDENT,Unclassified,-87.69,41.93,203
ACCIDENT,Unclassified,-87.69,41.94,34
ACCIDENT,Unclassified,-87.69,41.95,54
ACCIDENT,Unclassified,-87.69,41.96,25
ACCIDENT,Unclassified,-87.69,41.97,28
ACCIDENT,Unclassified,-87.69,41.98,40
ACCIDENT,Unclassified,-87.69,41.99,53
ACCIDENT,Unclassified,-87.69,42.0,29
ACCIDENT,Unclassified,-87.69,42.01,22
ACCIDENT,Unclassified,-87.69,42.02,7
ACCIDENT,Unclassified,-87.68,41.69,6
ACCIDENT,Unclassified,-87.68,41.7,4
ACCIDENT,Unclassified,-87.68,41.71,7
ACCIDENT,Unclassified,-87.68,41.72,6
ACCIDENT,Unclassified,-87.68,41.74,10
ACCIDENT,Unclassified,-87.68,41.75,6
ACCIDENT,Unclassified,-87.68,41.76,13
ACCIDENT,Unclassified,-87.68,41.77,14
ACCIDENT,Unclassified,-87.68,41.78,12
ACCIDENT,Unclassified,-87.68,41.79,33
ACCIDENT,Unclassified,-87.68,41.8,29
ACCIDENT,Unclassified,-87.68,41.81,23
ACCIDENT,Unclassified,-87.68,41.82,33
ACCIDENT,Unclassified,-87.68,41.83,53
ACCIDENT,Unclassified,-87.68,41.84,106
ACCIDENT,Unclassified,-87.68,41.85,14
ACCIDENT,Unclassified,-87.68,41.86,13
ACCIDENT,Unclassified,-87.68,41.87,20
ACCIDENT,Unclassified,-87.68,41.88,135
ACCIDENT,Unclassified,-87.68,41.89,18
ACCIDENT,Unclassified,-87.68,41.9,21
ACCIDENT,Unclassified,-87.68,41.91,10
ACCIDENT,Unclassified,-87.68,41.92,160
ACCIDENT,Unclassified,-87.68,41.93,79
ACCIDENT,Unclassified,-87.68,41.94,14
ACCIDENT,Unclassified,-87.68,41.95,33
ACCIDENT,Unclassified,-87.68,41.96,17
ACCIDENT,Unclassified,-87.68,41.97,8
ACCIDENT,Unclassified,-87.68,41.98,15
ACCIDENT,Unclassified,-87.68,41.99,32
ACCIDENT,Unclassified,-87.68,42.0,41
ACCIDENT,Unclassified,-87.68,42.01,17
ACCIDENT,Unclassified,-87.68,42.02,12
ACCIDENT,Unclassified,-87.67,41.68,3
ACCIDENT,Unclassified,-87.67,41.69,4
ACCIDENT,Unclassified,-87.67,41.7,2
ACCIDENT,Unclassified,-87.67,41.71,4
ACCIDENT,Unclassified,-87.67,41.72,4
ACCIDENT,Unclassified,-87.67,41.73,1
ACCIDENT,Unclassified,-87.67,41.74,7
ACCIDENT,Unclassified,-87.67,41.75,7
ACCIDENT,Unclassified,-87.67,41.76,6
ACCIDENT,Unclassified,-87.67,41.77,8
ACCIDENT,Unclassified,-87.67,41.78,4
ACCIDENT,Unclassified,-87.67,41.79,11
ACCIDENT,Unclassified,-87.67,41.8,4
ACCIDENT,Unclassified,-87.67,41.81,11
ACCIDENT,Unclassified,-87.67,41.82,7
ACCIDENT,Unclassified,-87.67,41.83,14
ACCIDENT,Unclassified,-87.67,41.84,111
ACCIDENT,Unclassified,-87.67,41.85,27
ACCIDENT,Unclassified,-87.67,41.86,27
ACCIDENT,Unclassified,-87.67,41.87,48
